21164	蚂蚁借呗我想提前还款一部分，然后到还款日还会扣钱吗	蚂蚁借呗怎么提前还款一期	0
21165	影响花呗信用度	花呗分期次数对信用有影响吗	0
21166	我的花呗服务费是怎么回事	花呗收款服务费是什么意思	0
21168	花呗可以推迟一天还款	花呗可以推迟还款期吗	0
21169	蚂蚁借呗，就是网商贷吗	以前一直是借呗，不知道怎么变成网商贷了	0
21171	花呗分期是按你自己的额度多少购买商品么	花呗分期付款是分期额度是什么意思	0
21172	蚂蚁借呗提前还款利息怎么算	我今天蚂蚁借呗借了六百，大概下星期一提前还，要还多少利息	0
21173	怎么设置花呗通讯录权限	给花呗访问手机通讯录权限	0
21174	淘宝不能用花呗。而支付宝就能用	为啥淘宝所有商品不能用花呗了	0
21175	如何绑定银行卡自动还花呗	已经绑定了花呗 然后重新按进去还是要绑定银行卡	0
21176	花呗还款是什意思	问花呗老提醒还款是什么意思	0
21178	扫描二维码不能花呗支付	这个花呗分期之后就不能扫一扫支付了吗	0
21180	花呗，信用卡收钱，要用口碑码才能收吗	口碑能用蚂蚁花呗嘛	0
21181	花呗 可以买基金吗	花呗可以用于什么	0
21184	申请借呗刷脸通过不了	花呗刷不过脸是怎么回事	0
21186	为何我的花呗账单不能分期	分期过的花呗账单是不是不可以再分期了	0
21187	花呗分期修改分期	花呗分期怎样一次关清	0
21188	到外面饭店吃东西可以用花呗吗	花呗可以上实体店用吗	0
21189	我的借呗额度怎么没涨	我的借呗额度能再涨吗	0
21190	花呗境外***	境外使用花呗	0
21191	花呗可以分期还款	花呗分期还钱是如何计算	0
21192	刚从余额宝上充了***到花呗，那***元还是我的吗？怎么不见钱的	我把要还借呗的钱存到余额宝了，但是找不到哪里还的选择的	0
21193	朋友可以在的借呗帮我还款吗	蚂蚁借呗分期还了的款还可以借出吗	0
21194	为什么花呗分期付完款还被冻结	为什么我的花呗被暂停使用	0
21195	借呗为什么不能使用***期还款	为什么还款成功后 借呗余额不能恢复	0
21196	是退在花呗了还是银行卡	花呗还款可是银行卡不够钱	0
21197	这个开通了花呗，另一个开通不了	开通后不使用花呗，会扣费用吗	0
21198	我的花呗被关了吗	我沒开通花呗	0
21199	如果花呗分期超过了我的可用额度	比如手机***元，花呗好多额度可以分期，***期	0
21200	为什么我的花呗账单从***直接变成***了	我这个月换了***的花呗而账单上只写了***是什么意思	0
21201	花呗怎么授权手机通讯录权限	芝麻信用解除授权花呗，怎么授权	0
21204	花呗是分期的吗	花呗只能分期一次吗	0
21205	我的蚂蚁花呗怎么都用不了	很多都可以用花呗冲话费	0
21206	借呗申请让填公积金	申请借呗额度一定要有车有公积金嘛	0
21207	身份证过期了能不能完善借呗的信息吗	身份证过期能借呗吗	0
21209	借呗什么时候评估恢复额度	借呗评估额度要多久	0
21212	非花呗用户怎么送盒子	怎么跪求朋友给个花呗盒子	0
21213	我的花呗帐户关闭了吗	如何关闭一个登录不上的帐号的花呗	0
21214	滴滴不能用花呗么	滴滴订单用花呗支付	0
21215	花呗为负算逾期吗	花呗在***号那天还算是逾期吗	0
21216	借呗不是满一个月才还款的吗	借呗是每月分期还	0
21217	可以关闭花呗吗	怎样自动关闭花呗	0
21218	蚂蚁借呗可以贷款	有 强 开 蚂蚁借呗 吗	0
21219	微信红包能还花呗的钱吗	花呗临时额度能慢慢还吗	0
21220	提前还款会关闭蚂蚁借呗是吗	借呗会自己关闭的吗	0
21221	借呗最长能有多长还款期	借呗几号还款日	0
21222	今天我弄了一个五个宝箱都是花呗的什么东西	花呗给我的太少了	0
21223	花呗还款日当天几点扣款	我的花呗还款日是***号，***号当天还款也是可以的吧	0
21225	为什么现在别人用花呗扫我扫不了	收钱码怎么扫不了花呗	0
21226	为什么我借呗一直没额度	我花呗为什么没有体验额度	0
21227	显示当前交易不支持花呗，是什么原因	为什么买东西花呗不支持	0
21228	是借呗没有额度了	为啥申请借呗！提示没有额度	0
21229	花呗多久提额一簇	花呗？如何提额度	0
21231	花呗充值在哪里进入	用花呗额度抵押租手机在哪里进去	0
21232	我的花呗会员等级	花呗会员v***	0
21233	花呗提起还款额度不变	借呗还过款了，为什么不恢复额度	0
21234	天猫的店都支持花呗吗	可以用花呗在小店支付吗	0
21235	蚂蚁借呗提前还款，还有违约金吗	借呗还款能代还吗	0
21236	花呗有什么好处	用花呗有什么优惠活动	0
21237	借呗审核不通过。什么时候再申请	什么时候能重新审核我的蚂蚁借吧	0
21240	为什么我的蚂蚁借呗关闭了	我的借呗为什么总不了	0
21241	花呗逾期，影响来分期吗	我在来分期贷款，会影响借呗开通吗	0
21242	花呗单笔提前结清	我要提前还清花呗欠款	0
21244	双十一我还是指纹支付	我又不是不还	0
21245	借呗现在怎么不可以借***个月了	蚂蚁借呗两个月可以还吗	0
21246	可以用花呗收款	你可以帮我催下支付宝收款码	0
21247	蚂蚁借呗每个月都得还钱吗	蚂蚁借呗六个月还款每个月还一次还是	0
21248	淘宝天猫的东西都可以用花呗吗	如果支付宝账号和淘宝账号不一样我也可以用花呗吗	0
21249	借呗分期好不好	借呗最长多久分期	0
21250	借呗我现在还不上可以年后还吗	我想分***期还借呗可以吗	0
21251	我要打问花呗还款信息	我怎么还花呗嘞	0
21252	蚂蚁借呗关闭了还可以开通吗	借呗可以抵押借款吗	0
21253	我的账户怎么没有借呗的	我借呗 怎么借不了的	0
21254	花呗账单分期利率是多少	花呗账单分期了，提前账清要利息吗	0
21256	花呗全部还款了，怎么还提示有钱没还完	退款了为什么花呗显示还要还款	0
21257	我的花呗已经还完了，账单一换了银行卡没钱也扣了，可为什么还是显示要换	我花呗还的钱已经从我银行卡扣去了为什么还显示我没还款	0
21258	借呗说短信通知	花呗消费短信通知	0
21259	我的花呗不能使用啦！是因为借呗逾期了吗	花呗逾期一次是不是以后的信用积分都上不去了	0
21260	我问你怎么把网商贷转换成借呗	借呗变网商业贷	0
21261	我有俩个账号花呗冻结了这个怎么弄	我还了花呗，为什么还在冻结	0
21263	我用蚂蚁花呗积分兑换的书旗小说会员在哪里看	花呗积分兑换购买的商品哪里看是否已经发货	0
21265	您开通花呗了吗	如何看自己开通花呗了吗	0
21266	我的花呗咋现在我，我不支持到实付款了	商家支持花呗支付，却不能用花呗付款怎么办	0
21267	我想关闭支付宝中的花呗	怎么关闭花呗推荐支付	0
21268	上月我己关闭了花呗我还可以开通花呗吗	花呗关了，以后还可以开启吗	0
21270	花呗借呗如何授权	我要授权蚂蚁花呗	0
21271	花呗还款，收验证码的手机号换了怎么办	我还款给花呗能否把验证码发给173******48的手机号	0
21272	花呗付款最多可以多少	一天可以用多少花呗	0
21273	为什么我在美团团购用不了花呗	怎么美团用不了花呗付款	0
21274	花呗的每月最低还款是多少	我的花呗原有的额度是多少	0
21276	我花呗还款了么	我的花呗都已还款 为什么还有消息提醒我还款	0
21277	蚂蚁借呗资料修改	蚂蚁借呗可以跟改还款人吗	0
21278	花呗借呗预期已经还清会不会被上诉	借呗已经还完	0
21280	是不是只要是支付宝支付就可以用花呗	是不是非要***才能用花呗	0
21281	花呗提还款	我在电脑上还款花呗	0
21282	花呗不能付宽带费	花呗不能给固定电话缴费吗	0
21284	花呗***到期应还多少	花呗今天还款多少钱	0
21285	花呗退款后怎么是额度变多了？我的钱	花呗退款后为什么还是出账了	0
21286	花呗更换手机	我的花呗能更换支付吗	0
21287	我花呗逾期六天，我昨天还了为什么借呗用不了	我买借呗为什么不可以借钱	0
21289	我关闭花呗以后还能开通吗	在花呗，显示我可用额度***.能开通吗	0
21290	怎么按照：“我的”--“蚂蚁借呗”打不通蚂蚁借呗	我怎么不能蚂蚁借呗	0
21292	现在我借呗还借着钱，该怎么办	我的借呗还款，我不想用自动还款，怎么操作	0
21293	为什么我的哈喽单车不能用花呗交押金了	花呗为什么不能电话充值	0
21297	查询蚂蚁借呗还款记录	查询借呗还款渠道	0
21298	花呗里的地址为啥改不了	花呗的收货地址	0
21299	借呗怎么会突然自动关掉了	蚂蚁借呗不能自动还款怎么办	0
21300	为什么我的花呗额度没有回复	花呗现在可以提双十一临时额度么	0
21301	代还花呗后对自己有影响吗	自动还花呗影响芝麻信用吗	0
21303	为什么我花呗今天用不了了	怎么我花呗都不能用	0
21305	怎么还清蚂蚁借呗后不显示额度了	现在叫借呗都不显示了	0
21306	花呗可以给车子加油吗	花呗可以买楼	0
21307	使用花呗需要输密码吗	花呗支付是否需要验证码和密码	0
21309	花呗逾期***天要紧吗	花呗还款迟了一天会逾期吗	0
21310	蚂蚁借呗借最长时间多久	蚂蚁借呗还款时间只在***点么	0
21311	我的借呗为什么额度给我减少了	借呗怎么不能更改额度了	0
21312	我花呗临时还进去就没有了	我的零时花呗怎么没了	0
21313	为什么淘宝花呗分期付款暂时不能用	为什么蚂蚁花呗分期用不了	0
21315	我***月***号用的花呗什么时候还款	我在***月份的时候没还花呗的钱吗	0
21316	我花呗额度只有***，为什么发短信给我说我从***掉到了***	花呗开通时只有***元额度为什么这么低	0
21317	花呗红包不可以抵用么	花呗消费红包	0
21318	收钱码为啥只能收花呗***	收钱码收用户的花呗的钱的条件	0
21319	支付宝额度超限以后怎么还款蚂蚁借呗	借呗还款后，还可以借呗吗	0
21320	借呗***万分***期每月还多少	蚂蚁借呗以后还可以分***期么	0
21321	问题是还了现在也用不了花呗	现在花呗可以用，只不过我来想解释一下	0
21322	之前花呗逾期过，现在怎么可以用淘宝	怎么使用花呗在淘宝购物	0
21323	花呗可以有最低还款嘛	花呗我昨天还过最低还款了今天怎么还扣款	0
21325	取消网商贷转为借呗	网商贷关闭会有借呗吗	0
21326	花呗双***临时额度现在还能领吗	花呗临时额度怎领	0
21328	花呗分期影响接着使用花呗吗	用花呗分期付款影响芝麻信用分吗	0
21330	我花呗提示提升额度了	是不是芝麻信用没涨花呗额度也不会涨	0
21331	支付宝有花呗 为什么不能使用花呗 付款	为什么我的淘宝付款方式里面没有花呗付款，已开通花呗，额度有差不多***	0
21334	您可以看下您的花呗页面有没有最低	真的没，那么这边帮您转接下花呗的您看可以吗	0
21335	花呗帐号注销了	以前花呗的号码不用了	0
21337	花呗没有申请分期通道	想用花呗分期怎么申请临时额度	0
21338	花呗退款后，钱去哪里了！下个月这笔钱还需要还吗	退款方式为花呗，但是我的花呗账单已还，那钱去哪了	0
21339	我身份证过期了，但是现在还没补回来的，余额里的钱要还借呗，怎么办	我身份证这个月月底过期。要是我现在申请蚂蚁借呗借钱有影响吗	0
21340	我花呗被冻结了	支付宝花呗被我禁止了	0
21341	蚂蚁借呗怎么完善身份信息	想了解蚂蚁借呗的额度，还得完善身份	0
21342	花呗剩余还款逾期***天后还款利息怎么计算	花呗最低款了，还扣不扣逾期利息了	0
21344	花呗分期可以提前还清吗	我花呗可以先提前还一部分吗	0
21345	什么商品不支持花呗付款	在淘宝上付款以后花呗支持分期付款吗	0
21346	怎么开通了花呗，信用卡收款？买家用不了花呗支付	我开通了信用卡花呗收款为什么不能使用	0
21347	蚂蚁借呗现在还款日是哪一日	蚂蚁借呗还款可以修改金额吗	0
21348	花呗怎么不支持押金充值	交电费花呗不支持付款	0
21351	花呗可以不用还先吗	花呗可以马上还款吗	0
21352	花呗还完款了为什么还有显示	为什么我花呗下个月要还***	0
21353	花呗分期了，能提前还清吗	花呗分期能提前还一个月吗	0
21354	花呗还素之日手动还不了	花呗还清了怎么现在用不了	0
21356	花呗自动扣款会从支付宝余额扣吗	花呗都是月月自动扣款么	0
21357	花呗可以在京东支付吗	苏宁和京东可不可以使用花呗	0
21358	借呗钱可以放在花呗吗	借呗借的钱能提现吗	0
21359	开通信用卡跟花呗收款，不符合	收钱码开通信用卡和花呗收款没有营业执照可以开通吗	0
21360	我不要花呗支付怎么办	淘宝商城怎么设置花呗不在首次付款	0
21361	花呗逾期，怎么还款	卖东西已付款，怎么又向花呗还款	0
21362	花呗的新手礼包在哪里领	花呗支付送的优惠卷在哪里看	0
21363	如何开通花呗和信用卡二维码	如何申请花呗信用卡收钱码	0
21364	花呗人脸识别外还有没有其它办法识别	花呗无法识别脸部	0
21365	没有临时额度怎么多使用花呗支付	提示花呗临时额度	0
21366	花呗在淘宝那些部分商户可使用	花呗可以使用有哪些地方	0
21367	我的支付宝更新后怎么借呗不见了	借呗怎么换支付宝	0
21368	但是我不能用花呗呀	我这个花呗还能用吗	0
21369	我的花呗怎么没有还款	花呗没有立即还款	0
21370	我的借呗额度是长期的吗	蚂蚁借呗，怎么我的不显示额度	0
21371	不满足蚂蚁借呗申请条件	如何才会满足借呗条件	0
21372	花呗还款日是***号，***号还可以吗？昨天忘记了	所以 问您一下 我是***月***今天 使用的花呗	0
21374	蚂蚁借呗还款是不是还款日之前吧钱放在支付宝余额里面 系统自动扣出	借呗还款余额宝可以自动扣款吗	0
21375	申请花呗显示绑定银行卡	我绑定银行卡为何不能用花呗	0
21376	借呗没有还款怎么计算	借呗到还款时间有没有提醒	0
21377	开通借呗说我有风险	借呗风险怎么解除	0
21378	花呗 如果逾期会怎么样	花呗遗期五天怎么办	0
21380	为什么借呗额度锁了	借呗提前还款了，没有额度了	0
21382	花呗收款的服务费是商家出吗	信用卡 花呗服务费是什么鬼	0
21384	花呗怎么样才能不短信提醒	我的蚂蚁花呗短信怎么不行	0
21385	我又没用什么花呗	花呗扣的都是我什么钱了	0
21386	花呗还款可以用密付嘛	花呗不能密付	0
21390	我借呗是自动开通吗	能帮我开通借呗不	0
21391	好几个月借呗额度怎么没给我升	我的借呗怎么提升额度	0
21392	使用借呗要多久还款	借呗次月还款	0
21393	关闭借呗以后再开通可以更改日期吗	借呗可以改还款日吗	0
21395	我的借呗是不是关闭了！怎么没有额度	我的借呗还没有还完怎么就给我关闭了呀	0
21396	换了支付宝账户后花呗使用不了怎么办	用花呗为什么支付宝不能收款	0
21397	可以注销花呗不	你可以帮我关闭花呗吗	0
21398	蚂蚁借呗不能手动分期还款吗	借呗最多分期能分期多久	0
21399	第一次使用花呗，为什么提示商品单价大于等于***才可使用花呗	花呗的单价必须大于***才可以使用吗	0
21400	尽情花呗可以提额度吗	尽情花呗咋么用	0
21401	为什么我用花呗支付的东西退款后我的花呗可用额度变成了负数	花呗额度什么成负数了	0
21402	我的借呗还欠多少钱	我有没有欠蚂蚁借呗的钱	0
21403	我想要支持花呗支付的收钱码	为什么我的收款码不能开通信用卡花呗支付	0
21404	我可以现在还花呗	怎么我的花呗不可以使用	0
21405	花呗要费用吗	用花呗给银行卡转账有手续费吗	0
21407	我蚂蚁借呗今天需要还款，但是支付宝限额	我把钱转到余额宝，也不能选用余额宝还款呀	0
21408	怎么用蚂蚁花呗收钱	蚂蚁花呗分期怎么开通	0
21410	蚂蚁借呗提现不了	蚂蚁借呗提现到支付宝余额有手续费吗	0
21411	借呗已还记录怎样删除	蚂蚁借呗的借钱记录可以删除吗	0
21412	借呗是在余额宝里面扣钱吗	蚂蚁借呗还款必须把钱放到余额宝里才行吗	0
21413	花呗可以每个月都还最低吗	花呗可以退后一星期还款吗	0
21414	酒店可以用花呗付款嘛	支付宝花呗可以到超市使用吗	0
21415	点美团快递能用花呗吗	美团可以用蚂蚁花呗么	0
21416	花呗的余额，怎么让他变多	我的花呗怎么开通只有***额度	0
21417	我是说借呗还款短信	我没法还蚂蚁借呗了	0
21418	今天怎么没有花呗可以用	我的花呗明天还可以的吗	0
21419	顾客用花呗收不了款	为什么我的商家店铺开通不了花呗和信用卡支付	0
21420	这是什么意思？我不是用花呗付款了吗	我用花呗服了，然后又用现金在淘宝上付了钱，这是不是付了***次	0
21422	蚂蚁借呗提前还款如何操作	蚂蚁借呗提前还款有好处不	0
21423	逾期后还款成功后什么时候可以使用花呗	花呗逾期还能使用嘛	0
21424	我花呗怎么开通为什么都不能用	我不想开通花呗，要怎么操作	0
21425	花呗分期 多久是一期	花呗分期最高多久	0
21427	充值号码不支持花呗	现在花呗不支持手游充值吗	0
21428	我的支付宝为什么不能在线下使用花呗付款	他的宝贝都可以使用花呗支付	0
21429	我的花呗最近逾期了	花呗逾期了几天才联系家人	0
21430	借呗还款月数可以改吗	借呗还款时间都是每个月***号吗	0
21431	花呗还款，是否可以一个月使用的，到下个月还款	我刚关了花呗，帮我看看以后是否还要还款谢谢	0
21433	我的花呗花的金额没只有***多，为什么叫我换***多，怎么看还款	为什么我的花呗和借呗金额这么少	0
21434	我的借呗还有多少欠款	为什么借呗我这里只有分六个月还款	0
21437	我之前的支付宝账号已经关闭花呗了	帮我看下花呗关闭	0
21438	花呗授权支付宝	我把支付宝和花呗取消了授权有影响吗	0
21439	如何跳过花呗人脸识别	花呗识别人脸	0
21442	花呗线下支付会被限制吗	线下花呗支付	0
21443	延期借呗还款	借呗必须分期还款么	0
21444	商家为什么开通不了花呗	卖家怎么开通蚂蚁花呗	0
21446	蚂蚁借呗必须每月要还吗	蚂蚁借呗还会收回吗	0
21447	先生花呗额度	花呗额度变更历史	0
21448	花呗被冻结，什么解冻了吗	花呗被冻结不能揭开吗	0
21449	上次我买毛衣的时候，我都用的，银行卡付的钱怎么蚂蚁花呗需要还款	我花呗付款后，我又把通过我的卡上的钱给他，转过***，他现在还给我要钱	0
21450	我要关闭关闭花呗	给我取消帐号并关闭花呗	0
21451	搞不懂为什么我用不了借呗	蚂蚁借呗已经还的额度为什么不能再借了	0
21452	蚂蚁花呗 我为什么没有	为什么我的花呗现在没有了	0
21454	我不明白的是，为什么我用我自己钱支付了还要还花呗钱	我保证广发卡有钱，就会自动扣除我花呗的欠款是吧？不会造成什么影响吧	0
21456	花呗一月退还款项是什么意思	花呗催款是什么意思	0
21457	卖家没有确定收货，那花呗费用怎么还	没有收货发生的退款，花呗收取商家的手续费会退吗	0
21458	我是店主，顾客来玩这里买商品，花呗付不了款	现在是我在用了，但花呗账号我用不了	0
21459	蚂蚁借呗***长期还款一个月还多少	借呗 借款***万 分期还款最多办理几个月	0
21461	花呗怎样在淘宝使用	蚂蚁花呗，怎么在淘宝网上不能用	0
21462	退款金额大于我花呗欠款 差额去哪里了	我花呗的退款额度去哪里了	0
21463	借呗可以提前把钱还清吗	借呗可以最后还款期一次还清吗	0
21464	买家 但是我使用饿了么 花呗支付 不能用	我的花呗不能扫码付款了为什么	0
21465	先花呗付款可以吗	要是我想买***的产品 用花呗付了 可以分***期还吗	0
21466	电费花呗不帮助	花呗可以支付电费 吗	0
21467	借呗会发提醒短信吗	蚂蚁借呗账单短信提醒的号码	0
21469	如可关闭花呗	彻底关闭借呗花呗	0
21470	借呗多久才能审核通过	借呗申请完多久能审核下来	0
21471	说在淘宝。花呗欠款。是怎么回事	怎样用花呗淘宝	0
21472	我想提前还款为什么蚂蚁借呗显示没有新的还款方式	为什么我的蚂蚁借呗的钱没到	0
21473	我花呗商户怎么收不了款	店家花呗收款没有营业执照怎么办	0
21474	我的花呗在***号还款影响信用吗	支付宝花呗延迟还款一天对信用有影响吗	0
21475	司法暂停了怎么还花呗	花呗被停用怎么回事	0
21477	然后我用花呗付余款	是***元，已经退款成功了，但是花吧，还款额度里也没有，然后我的花呗的信用额度里也没有的是吧，***	0
21478	花呗的钱还了，退款退到哪	花呗已还完，之前用花呗买的东西退款	0
21479	我是问蚂蚁借呗怎么注销	我的借呗怎么不能借钱了	0
21480	花呗逾期 关闭几个月 多久还能在开	我的花呗还款后多久能用现在	0
21481	我这个衣服已经退款。为什么还显示在蚂蚁花呗	退款成功了我得花呗应还款为什么多了	0
21483	花呗分期自动扣款吗	使用花呗，到时候是自动扣钱的吗	0
21484	怎么关闭花呗手机短信提醒	花呗借款短信提醒	0
21485	我现在想把花呗的小额免密码支付关掉怎么弄	花呗可以免密码支付吗	0
21486	我网商银行的钱够还借呗为什显示不足	借呗还款了为什么不显示已还款的额度	0
21487	借呗提前还款会封借呗吗	借呗经常提前还款会不会有影响	0
21488	我得花呗有一次逾期	为什么我的花呗有额度却用不了	0
21489	蚂蚁借呗满***分可以借款多少	我还差多少额度可以申请借呗	0
21490	花呗没余额了	我是用的花呗支付的但，花呗余额没有少	0
21491	除了借呗还有其他可以贷款吗	蚂蚁借呗逾期了，还完款还可以借嘛	0
21492	我要花呗分期付款买大家电，可是花呗额度不够。如何使用花呗分期付款	但是发现花呗额度不够支付尾款	0
21493	我等待你们支付宝，帮我关闭花呗的通知	只有你帮我终结花呗，我才能控制自己	0
21494	这次花呗钱没用怎么还不	我的蚂蚁花呗怎么不能使用	0
21495	给我把花呗开开	我现用现在的账号开通花呗	0
21496	但是有写我用了***元花呗	是因为我用了花呗分期	0
21498	超市支付宝可以使用花呗吗	在商场购物可以使用花呗吗	0
21500	花呗一个月只能分期一次吗	花呗还了一部分，还可以再分期吗	0
21502	支付收钱码和花呗收钱码是一个码吗	收钱码花呗付钱	0
21503	借呗到期是直接从余额宝扣除吗	借呗还款为什么不从余额宝里扣除	0
21504	蚂蚁借呗可以一个月借两次么	蚂蚁借呗钱借了以后可以用免息吗	0
21505	怎么能解开蚂蚁花呗	花呗冻结了以后怎么解冻	0
21506	小蓝单车没有退我押金，但是我又现金还花呗了，怎么办	小蓝单车在支付宝上登记用花呗交了押金怎么退不了了	0
21507	朋友代付可以用花呗吗	花呗可以不用绑定银行卡开通吗	0
21510	我的淘宝账号和支付宝账号不是一个，为什么打开花呗一进去就是我的淘宝账号	我的支付宝实名制名下有三个支付宝账号，花呗借呗会不会一致	0
21511	我的花呗可以用吗	实|店可以用花呗吗	0
21512	我现在有***个月的分期，还没有还完，我现在还可不可以分期吗，用花呗	这个月使用花呗，买了东西，下一个月还款的话，需要利息吗，我没有开通分期付款	0
21513	订酒店可以用花呗付款么	滴滴打车可以用花呗吗	0
21514	花呗的临时额度可以用来分期嘛	花呗的利息高还是来分期的利息高	0
21515	我是实体店卖家，客人来我家使用花呗，需要收手续费嘛	我是淘宝商家，买家如果用花呗分期付款，要手续费吗	0
21516	花呗改还款帐户	花呗还款日能更改不	0
21517	花呗还款是不是自动从银行卡里面扣款	花呗还款是自动还款默认开通的吗	0
21518	花呗交的电费怎么还没有到	我用花呗交的电费，钱给我扣了，可是电费没交上	0
21520	我怎么开通不了花呗呀	换了一个号码怎么用新的号码开通花呗	0
21521	余额宝没钱借呗会不会关闭	来短信今天还借呗 那会余额宝没钱 这会有了 什么时候扣 不想逾期了	0
21522	如何更改花呗额度	如何让花呗限额	0
21524	我的怎么没花呗	花呗怎么找到	0
21525	用花呗分期付款怎么扣的全款	花呗额度刚好够物品一期分期支付的额度，为什么不能买三期支付的物品？为什么总显示花呗余额不足	0
21526	花呗未出账的账单什么时候出	当月九号前用花呗什么时候出帐单	0
21527	花呗显示支付成功。。。订单还是未付款	我们是支持花呗付款的	0
21528	借呗转换成网商贷	我好借呗怎么变成网商袋了	0
21529	***我的花呗是不是封号了	我的花呗怎么交不了手机话费了	0
21530	花呗分完期退货	使用花呗，发生退货	0
21531	怎么还款借呗支付宝总闪退	帮别人还借呗怎么还	0
21534	为什么 满***了 花呗分期不能用	为什么花呗无法使用分期还款	0
21535	怎么才支持使用花呗	为什么我的花呗不支持付款	0
21536	花呗无法付款也无法还款	花呗还款失败怎么办	0
21537	我怎么没有借呗开通	我怎么没有蚂蚁借呗这个软件的	0
21538	怎么花呗不支持	花呗支持哪些实体店	0
21539	我不能使用吗，花呗不能使用吗	能不能介绍男人能用花呗	0
21540	花呗逾期了会自动从绑定的银行卡扣钱吗	花呗是不是可以自动从银行卡里面扣款	0
21541	借呗还款后系统评估需要多久	借呗的多久评估一次	0
21542	我花呗没任务了怎么弄	我的花呗提升金额任务都做完了，但是没有任何提示这是怎么回事	0
21543	为什么这期花呗不能分期	我买手机为啥不能用花呗分期了	0
21545	花呗忘分期了怎么办	花呗***次逾期怎么产生的	0
21546	扫支付宝可以用花呗支付嘛	花呗和支付宝余额可以一起支付一个订单吗	0
21547	花呗分期还款，提前还还需要手续费么	花呗分期提前还款怎么有手续费	0
21548	花呗收款限额	花呗单天的限额	0
21551	蚂蚁借呗怎么换到账银行卡号	借呗可以更换银行卡还款吗	0
21552	无法开通花呗 每天流失好几单	为什么无法开通花呗	0
21554	想要在蚂蚁借呗上借钱，一定要上传身份证	借呗上传身份证不通过	0
21556	哪我不要花呗付款	付款不想默认花呗	0
21557	借呗前天还款还要收手续费吗	借呗 分期提前还款有手续费	0
21558	我的蚂蚁借呗还能用吗	借呗一个月里能循环用吗	0
21559	花呗租手机是按市场价吗	花呗中租的手机租多久才是自己的	0
21560	怎么使用余额还款蚂蚁借呗	你，蚂蚁借呗怎么弄开通	0
21561	花呗的学历怎么不可以修改	花呗本人不在可以更改吗	0
21562	每月***号用花呗消费，是下个月还款吧	我在***月份用花呗***额度，次月几号还款	0
21563	商品退款后花呗额度	花呗退款怎么到账	0
21564	用了花呗还不了款怎么办	为什么不能用邮政储蓄银行卡还花呗	0
21566	我用借呗一万，到时还多少	我的借呗这月还款额多少	0
21567	手机充话费可以用花呗吗	手机充值怎么用不起花呗	0
21568	我的借呗功能现在是关了？还是我不够资格	有个要朋友问我借钱让我借呗里的借给他先关了借不了就不用借了	0
21569	还不进去借呗的钱咋办	借呗还进钱去还能再借出来吗	0
21570	客户不能通过花呗付款，说是此方式不支持	商家怎么开通花呗支付	0
21571	花呗自动扣了款为什么还是显示未还款	花呗逾期要还款，但是花呗自动关了，怎么还款	0
21573	如何删掉借呗借款纪录	蚂蚁借呗能不能删除借款记录	0
21576	分期过花呗一天可以用几次	花呗分期后可以推迟几天还款吗	0
21577	酒店用花呗可以吗	我买机票用花呗付款可以吗	0
21580	借呗能不能绑定***张银行卡	支付宝不绑银行卡可以用花呗吗	0
21583	网商贷更换蚂蚁借呗	升级网商贷再还借呗可以不	0
21584	我是商家 花呗收钱码开通了 为什么不能用	手机的收钱码为什么不能收钱	0
21585	您可登录第一个支付宝使用花呗	我之前的支付宝账号的花呗并没有开通，现在这个号码花呗显示请在之前账号上登录实用花呗	0
21586	花呗额度不可以用了	我花呗怎么用不到了	0
21587	花呗怎么才可以分期还款	花呗如怎么分期	0
21588	支付宝限额了，还能用余额宝还蚂蚁借呗吗	我的余额宝限额了 蚂蚁借呗还能 从支付宝上扣款嘛	0
21590	现在花呗支持扫码支付了么	为什么用花呗不支持	0
21592	花呗为什么不能帮朋友代付	好友代付能用花呗	0
21595	花呗逾期两次还可以用吗	花呗逾期还款后能使用花呗借呗么	0
21596	借呗。可以提现吗	借呗可以用于炒股和投资吗	0
21597	怎么查看借呗的钱转到哪去了	刚刚转进花呗的钱去哪了	0
21598	要求蚂蚁借呗额度自动调整	蚂蚁借呗额度调整不了	0
21599	借呗能不能邀请别人	怎么邀请别人开借呗	0
21600	借呗分期逾期怎么补还	我借呗逾期了，今天分期还款完成，还能继续分期还款	0
21601	花呗***分***期多少	花呗分期 第一次需要付多少钱	0
21602	花呗可不可以再透支一点	花呗额度不够，可以透支吗	0
21603	花呗额度要多少才可以分期	花呗分期有没有要求	0
21604	蚂蚁借呗分期还款手续费怎么算	借呗借钱，按期还款不要手续费	0
21605	换手机了，支付宝能登陆进去，花呗怎么登不进去	手机号码换了，现在支付宝的借呗不能用要登以前的怎么办	0
21607	分期会不会影响提升花呗额度	花呗负额度影响信用那	0
21608	刚才多还了一笔同样的钱在花呗	我的花呗一天能支付多少钱	0
21609	已经有过分期了 现在用花呗消费 下个月还可以分期吗	这个月的花呗已经结算了吗	0
21610	余额宝能还蚂蚁借呗的钱么	蚂蚁借呗还款方式，钱在余额里面而不是在余额宝里面可以自动还吗	0
21611	我的花呗能解除限制吗，因为现在我有能力每个月还款了，虽然可以不用花呗，但是看着总感觉不舒服	花呗逾期了 现在还款 对信用有影响吗	0
21612	还能再次开通借呗吗	逾期还完就能使用借呗了吗	0
21613	花呗扣钱 还没付款	我用花呗付款后，为什么银行卡也扣钱	0
21614	花呗淘宝这样查看物流	如果查看花呗所购商品物流信息	0
